,train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0,0.9875,0.525,0.517241379310345,0.545454545454545,0.75,0.3,0.612244897959184,0.387096774193548,0.976190476190476,1.0,1.0,0.974358974358974,0.987951807228916,0.987012987012987
1,0.985,0.575,0.555555555555556,0.615384615384615,0.75,0.4,0.638297872340426,0.484848484848485,0.970873786407767,1.0,1.0,0.97,0.985221674876847,0.984771573604061
2,0.9875,0.525,0.518518518518518,0.538461538461538,0.7,0.35,0.595744680851064,0.424242424242424,0.974683544303797,1.0,1.0,0.975903614457831,0.987179487179487,0.98780487804878
3,0.98125,0.525,0.521739130434783,0.529411764705882,0.6,0.45,0.558139534883721,0.486486486486486,0.975308641975309,0.987341772151899,0.9875,0.975,0.981366459627329,0.981132075471698
4,0.96875,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.963855421686747,0.974025974025974,0.975609756097561,0.961538461538462,0.96969696969697,0.967741935483871
5,0.9875,0.475,0.470588235294118,0.478260869565217,0.4,0.55,0.432432432432432,0.511627906976744,0.975609756097561,1.0,1.0,0.975,0.987654320987654,0.987341772151899
6,0.9875,0.5,0.5,0.5,0.65,0.35,0.565217391304348,0.411764705882353,0.974025974025974,1.0,1.0,0.976470588235294,0.986842105263158,0.988095238095238
7,0.98125,0.525,0.521739130434783,0.529411764705882,0.6,0.45,0.558139534883721,0.486486486486486,0.975,0.9875,0.987341772151899,0.975308641975309,0.981132075471698,0.981366459627329
8,0.98125,0.45,0.458333333333333,0.4375,0.55,0.35,0.5,0.388888888888889,0.974358974358974,0.98780487804878,0.987012987012987,0.975903614457831,0.980645161290323,0.981818181818182
9,0.9875,0.525,0.518518518518518,0.538461538461538,0.7,0.35,0.595744680851064,0.424242424242424,0.975903614457831,1.0,1.0,0.974683544303797,0.98780487804878,0.987179487179487
mean,0.9835,0.5075000000000001,0.5032233801399955,0.5162346636739217,0.615,0.4,0.5505961025505961,0.4455684582247838,0.9735810189504436,0.9936672624226652,0.9937464515262446,0.9734167439327498,0.9835494939671161,0.9834264588493532
std,0.0059160797830996375,0.03917553091181052,0.0333533219617014,0.05197393107641867,0.12030054955079059,0.074535599249993,0.06874974412051733,0.04467012975871143,0.003730546458229416,0.009060390626390562,0.008749339981860697,0.004540533569847923,0.0056968774832528634,0.006174806270449256
min,0.96875,0.45,0.45,0.4375,0.4,0.3,0.432432432432432,0.387096774193548,0.963855421686747,0.974025974025974,0.975609756097561,0.961538461538462,0.96969696969697,0.967741935483871
25%,0.98125,0.48124999999999996,0.4779411764705885,0.48369565217391275,0.5625,0.35,0.5145348837209303,0.41488413547237074,0.974109224109224,0.9875762195121951,0.9873813291139243,0.9744401168451797,0.9811906715106058,0.9814793901750423
50%,0.9862500000000001,0.525,0.5178799489144315,0.529411764705882,0.625,0.375,0.5616784630940346,0.437121212121212,0.9748417721518985,1.0,1.0,0.975,0.9860318900700025,0.9858922803085239
75%,0.9875,0.525,0.5209339774557168,0.538461538461538,0.7,0.45,0.595744680851064,0.48607698607698574,0.975534477566998,1.0,1.0,0.9757548713372005,0.9875356125356123,0.987301200908796
max,0.9875,0.575,0.555555555555556,0.615384615384615,0.75,0.55,0.638297872340426,0.511627906976744,0.976190476190476,1.0,1.0,0.976470588235294,0.987951807228916,0.988095238095238
