train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.8375,0.45,0.4375,0.458333333333333,0.35,0.55,0.388888888888889,0.5,0.824324324324324,0.848837209302326,0.824324324324324,0.848837209302326,0.824324324324324,0.848837209302326
0.83125,0.65,0.6875,0.625,0.55,0.75,0.611111111111111,0.681818181818182,0.822784810126582,0.839506172839506,0.833333333333333,0.829268292682927,0.828025477707006,0.834355828220859
0.925,0.625,0.631578947368421,0.619047619047619,0.6,0.65,0.615384615384615,0.634146341463415,0.916666666666667,0.934210526315789,0.939024390243902,0.91025641025641,0.927710843373494,0.922077922077922
0.90625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.9125,0.911392405063291,0.901234567901235,0.905660377358491,0.906832298136646
1,0.525,0.518518518518518,0.538461538461538,0.7,0.35,0.595744680851064,0.424242424242424,1,1,1,1,1,1
0.99375,0.575,0.588235294117647,0.565217391304348,0.5,0.65,0.54054054054054,0.604651162790698,1,0.98780487804878,0.987341772151899,1,0.993630573248408,0.993865030674847
0.776041666666667,0.5,0.5,0.5,0.9,0.1,0.642857142857143,0.166666666666667,0.765217391304348,0.792207792207792,0.846153846153846,0.693181818181818,0.80365296803653,0.739393939393939
0.825,0.55,0.555555555555556,0.545454545454545,0.5,0.6,0.526315789473684,0.571428571428571,0.814814814814815,0.835443037974684,0.835443037974684,0.814814814814815,0.825,0.825
0.776041666666667,0.4,0.388888888888889,0.409090909090909,0.35,0.45,0.368421052631579,0.428571428571429,0.776595744680851,0.775510204081633,0.768421052631579,0.783505154639175,0.772486772486772,0.77948717948718
0.9,0.5,0.5,0.5,0.25,0.75,0.333333333333333,0.6,0.892857142857143,0.907894736842105,0.914634146341463,0.884615384615385,0.903614457831325,0.896103896103896
0.9125,0.65,0.666666666666667,0.636363636363636,0.6,0.7,0.631578947368421,0.666666666666667,0.903614457831325,0.922077922077922,0.925925925925926,0.89873417721519,0.914634146341463,0.91025641025641
