train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.731481481481482,0.541666666666667,0.571428571428571,0.5,0.615384615384615,0.454545454545455,0.592592592592593,0.476190476190476,0.728971962616822,0.73394495412844,0.728971962616822,0.73394495412844,0.728971962616822,0.73394495412844
0.685185185185185,0.75,0.727272727272727,0.769230769230769,0.727272727272727,0.769230769230769,0.727272727272727,0.769230769230769,0.688073394495413,0.682242990654206,0.688073394495413,0.682242990654206,0.688073394495413,0.682242990654206
0.726851851851852,0.625,0.727272727272727,0.538461538461538,0.571428571428571,0.7,0.64,0.608695652173913,0.742268041237113,0.714285714285714,0.679245283018868,0.772727272727273,0.70935960591133,0.74235807860262
0.736111111111111,0.666666666666667,0.7,0.642857142857143,0.583333333333333,0.75,0.636363636363636,0.692307692307692,0.742857142857143,0.72972972972973,0.722222222222222,0.75,0.732394366197183,0.73972602739726
0.731481481481482,0.541666666666667,0.6,0.444444444444444,0.642857142857143,0.4,0.620689655172414,0.421052631578947,0.718181818181818,0.745283018867924,0.745283018867924,0.718181818181818,0.731481481481482,0.731481481481482
0.74537037037037,0.583333333333333,0.538461538461538,0.636363636363636,0.636363636363636,0.538461538461538,0.583333333333333,0.583333333333333,0.754716981132076,0.736363636363636,0.73394495412844,0.757009345794392,0.744186046511628,0.746543778801843
0.736111111111111,0.625,1,0.4375,0.470588235294118,1,0.64,0.608695652173913,0.739583333333333,0.733333333333333,0.689320388349515,0.778761061946903,0.71356783919598,0.755364806866953
0.763888888888889,0.541666666666667,0.4,0.642857142857143,0.444444444444444,0.6,0.421052631578947,0.620689655172414,0.794117647058823,0.736842105263158,0.72972972972973,0.8,0.76056338028169,0.767123287671233
0.75462962962963,0.583333333333333,0.636363636363636,0.538461538461538,0.538461538461538,0.636363636363636,0.583333333333333,0.583333333333333,0.741071428571429,0.769230769230769,0.775700934579439,0.73394495412844,0.757990867579909,0.751173708920188
0.722222222222222,0.708333333333333,0.461538461538462,1,1,0.611111111111111,0.631578947368421,0.758620689655172,0.754716981132076,0.690909090909091,0.701754385964912,0.745098039215686,0.727272727272727,0.716981132075472
