train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.805555555555556,0.416666666666667,0.333333333333333,0.555555555555556,0.555555555555556,0.333333333333333,0.416666666666667,0.416666666666667,0.805309734513274,0.805825242718447,0.81981981981982,0.79047619047619,0.8125,0.798076923076923
0.842592592592593,0.625,0.7,0.571428571428571,0.538461538461538,0.727272727272727,0.608695652173913,0.64,0.841121495327103,0.844036697247706,0.841121495327103,0.844036697247706,0.841121495327103,0.844036697247706
0.800925925925926,0.416666666666667,0.7,0.214285714285714,0.388888888888889,0.5,0.5,0.3,0.765765765765766,0.838095238095238,0.833333333333333,0.771929824561403,0.7981220657277,0.80365296803653
0.768518518518518,0.666666666666667,0.8,0.571428571428571,0.571428571428571,0.8,0.666666666666667,0.666666666666667,0.733333333333333,0.8125,0.830188679245283,0.709090909090909,0.778761061946903,0.757281553398058
0.814814814814815,0.291666666666667,0.3,0.285714285714286,0.230769230769231,0.363636363636364,0.260869565217391,0.32,0.813084112149533,0.81651376146789,0.813084112149533,0.81651376146789,0.813084112149533,0.81651376146789
0.768518518518518,0.625,0.6,0.666666666666667,0.75,0.5,0.666666666666667,0.571428571428572,0.75,0.79,0.805555555555556,0.731481481481482,0.776785714285714,0.759615384615385
0.824074074074074,0.416666666666667,0.25,0.583333333333333,0.375,0.4375,0.3,0.5,0.830357142857143,0.817307692307692,0.830357142857143,0.817307692307692,0.830357142857143,0.817307692307692
0.805555555555556,0.375,0.294117647058824,0.571428571428571,0.625,0.25,0.4,0.347826086956522,0.786885245901639,0.829787234042553,0.857142857142857,0.75,0.82051282051282,0.787878787878788
0.805555555555556,0.583333333333333,0.538461538461538,0.636363636363636,0.636363636363636,0.538461538461538,0.583333333333333,0.583333333333333,0.786324786324786,0.828282828282828,0.844036697247706,0.766355140186916,0.814159292035398,0.796116504854369
0.777777777777778,0.5,0.571428571428571,0.4,0.571428571428571,0.4,0.571428571428571,0.4,0.758928571428571,0.798076923076923,0.80188679245283,0.754545454545455,0.779816513761468,0.775700934579439
