train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.838888888888889,0.6,0.615384615384615,0.571428571428571,0.727272727272727,0.444444444444444,0.666666666666667,0.5,0.840909090909091,0.83695652173913,0.831460674157303,0.846153846153846,0.836158192090395,0.841530054644809
0.766666666666667,0.55,0.5,0.6,0.555555555555556,0.545454545454545,0.526315789473684,0.571428571428571,0.802469135802469,0.737373737373737,0.714285714285714,0.820224719101124,0.755813953488372,0.776595744680851
0.794444444444444,0.4,0.6,0.333333333333333,0.230769230769231,0.714285714285714,0.333333333333333,0.454545454545454,0.804878048780488,0.785714285714286,0.758620689655172,0.827956989247312,0.781065088757396,0.806282722513089
0.766666666666667,0.6,0.583333333333333,0.625,0.7,0.5,0.636363636363636,0.555555555555556,0.8,0.74,0.711111111111111,0.822222222222222,0.752941176470588,0.778947368421053
0.783333333333333,0.7,0.666666666666667,0.727272727272727,0.666666666666667,0.727272727272727,0.666666666666667,0.727272727272727,0.76530612244898,0.804878048780488,0.824175824175824,0.741573033707865,0.793650793650794,0.771929824561404
0.777777777777778,0.5,0.625,0.416666666666667,0.416666666666667,0.625,0.5,0.5,0.8,0.76,0.727272727272727,0.826086956521739,0.761904761904762,0.791666666666667
0.8,0.5,0.555555555555556,0.454545454545455,0.454545454545455,0.555555555555556,0.5,0.5,0.791208791208791,0.808988764044944,0.808988764044944,0.791208791208791,0.8,0.8
0.8,0.7,0.636363636363636,0.777777777777778,0.777777777777778,0.636363636363636,0.7,0.7,0.783505154639175,0.819277108433735,0.835164835164835,0.764044943820225,0.808510638297872,0.790697674418605
0.8,0.4,0.375,0.416666666666667,0.3,0.5,0.333333333333333,0.454545454545455,0.793478260869565,0.806818181818182,0.811111111111111,0.788888888888889,0.802197802197802,0.797752808988764
0.772222222222222,0.5,0.3,0.7,0.5,0.5,0.375,0.583333333333333,0.752380952380952,0.8,0.840425531914894,0.697674418604651,0.793969849246231,0.745341614906832
