,train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0,0.825,0.55,0.571428571428571,0.538461538461538,0.4,0.7,0.470588235294118,0.608695652173913,0.806818181818182,0.847222222222222,0.865853658536585,0.782051282051282,0.835294117647059,0.813333333333333
1,0.79375,0.525,0.523809523809524,0.526315789473684,0.55,0.5,0.536585365853658,0.512820512820513,0.783132530120482,0.805194805194805,0.8125,0.775,0.797546012269939,0.789808917197452
2,0.9125,0.475,0.478260869565217,0.470588235294118,0.55,0.4,0.511627906976744,0.432432432432432,0.882352941176471,0.946666666666667,0.949367088607595,0.876543209876543,0.914634146341463,0.91025641025641
3,0.8875,0.55,0.5625,0.541666666666667,0.45,0.65,0.5,0.590909090909091,0.903614457831325,0.87012987012987,0.882352941176471,0.893333333333333,0.892857142857143,0.881578947368421
4,1.0,0.5,0.5,0.5,0.4,0.6,0.444444444444444,0.545454545454545,1.0,1.0,1.0,1.0,1.0,1.0
5,0.975,0.5,0.5,0.5,0.4,0.6,0.444444444444444,0.545454545454545,0.975903614457831,0.974025974025974,0.975903614457831,0.974025974025974,0.975903614457831,0.974025974025974
6,0.817708333333333,0.475,0.476190476190476,0.473684210526316,0.5,0.45,0.48780487804878,0.461538461538462,0.810526315789474,0.824742268041237,0.819148936170213,0.816326530612245,0.814814814814815,0.82051282051282
7,0.8375,0.525,0.526315789473684,0.523809523809524,0.5,0.55,0.512820512820513,0.536585365853658,0.829268292682927,0.846153846153846,0.85,0.825,0.839506172839506,0.835443037974684
8,0.723958333333333,0.325,0.294117647058824,0.347826086956522,0.25,0.4,0.27027027027027,0.372093023255814,0.724489795918367,0.723404255319149,0.731958762886598,0.715789473684211,0.728205128205128,0.71957671957672
9,0.9,0.5,0.5,0.5,0.35,0.65,0.411764705882353,0.565217391304348,0.878048780487805,0.923076923076923,0.923076923076923,0.878048780487805,0.9,0.9
10,0.9,0.55,0.541666666666667,0.5625,0.65,0.45,0.590909090909091,0.5,0.923076923076923,0.878048780487805,0.878048780487805,0.923076923076923,0.9,0.9
11,0.90625,0.575,0.6,0.56,0.45,0.7,0.514285714285714,0.622222222222222,0.892857142857143,0.921052631578947,0.925925925925926,0.886075949367089,0.909090909090909,0.903225806451613
12,0.7625,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.75609756097561,0.769230769230769,0.775,0.75,0.765432098765432,0.759493670886076
13,0.90625,0.475,0.461538461538462,0.481481481481481,0.3,0.65,0.363636363636364,0.553191489361702,0.905405405405405,0.906976744186046,0.893333333333333,0.917647058823529,0.899328859060403,0.912280701754386
14,0.83125,0.5,0.5,0.5,0.75,0.25,0.6,0.333333333333333,0.804597701149425,0.863013698630137,0.875,0.7875,0.838323353293413,0.823529411764706
15,0.84375,0.575,0.578947368421053,0.571428571428571,0.55,0.6,0.564102564102564,0.585365853658537,0.845238095238095,0.842105263157895,0.855421686746988,0.831168831168831,0.850299401197605,0.836601307189543
16,0.79375,0.375,0.368421052631579,0.380952380952381,0.35,0.4,0.358974358974359,0.390243902439024,0.815789473684211,0.773809523809524,0.765432098765432,0.822784810126582,0.789808917197452,0.797546012269939
17,0.875,0.475,0.478260869565217,0.470588235294118,0.55,0.4,0.511627906976744,0.432432432432432,0.840909090909091,0.916666666666667,0.925,0.825,0.880952380952381,0.868421052631579
18,0.83125,0.575,0.578947368421053,0.571428571428571,0.55,0.6,0.564102564102564,0.585365853658537,0.802469135802469,0.860759493670886,0.855263157894737,0.80952380952381,0.828025477707006,0.834355828220859
19,0.88125,0.375,0.380952380952381,0.368421052631579,0.4,0.35,0.390243902439024,0.358974358974359,0.872093023255814,0.891891891891892,0.903614457831325,0.857142857142857,0.887573964497042,0.874172185430464
