,train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0,0.90625,0.425,0.411764705882353,0.434782608695652,0.35,0.5,0.378378378378378,0.465116279069767,0.941176470588235,0.880434782608696,0.853333333333333,0.952941176470588,0.895104895104895,0.915254237288136
1,0.825,0.4,0.388888888888889,0.409090909090909,0.35,0.45,0.368421052631579,0.428571428571429,0.842105263157895,0.80952380952381,0.8,0.85,0.82051282051282,0.829268292682927
2,0.88125,0.475,0.470588235294118,0.478260869565217,0.4,0.55,0.432432432432432,0.511627906976744,0.860759493670886,0.901234567901235,0.894736842105263,0.869047619047619,0.87741935483871,0.884848484848485
3,0.875,0.475,0.476190476190476,0.473684210526316,0.5,0.45,0.48780487804878,0.461538461538462,0.906666666666667,0.847058823529412,0.839506172839506,0.911392405063291,0.871794871794872,0.878048780487805
4,0.81875,0.325,0.36,0.266666666666667,0.45,0.2,0.4,0.228571428571429,0.817073170731707,0.82051282051282,0.827160493827161,0.810126582278481,0.822085889570552,0.815286624203822
5,0.9,0.425,0.384615384615385,0.444444444444444,0.25,0.6,0.303030303030303,0.51063829787234,0.909090909090909,0.891566265060241,0.886075949367089,0.91358024691358,0.897435897435897,0.902439024390244
6,0.8375,0.45,0.458333333333333,0.4375,0.55,0.35,0.5,0.388888888888889,0.841463414634146,0.833333333333333,0.841463414634146,0.833333333333333,0.841463414634146,0.833333333333333
7,0.8375,0.475,0.473684210526316,0.476190476190476,0.45,0.5,0.461538461538462,0.48780487804878,0.848101265822785,0.827160493827161,0.827160493827161,0.848101265822785,0.8375,0.8375
8,0.9,0.5,0.5,0.5,0.6,0.4,0.545454545454545,0.444444444444444,0.917808219178082,0.885057471264368,0.87012987012987,0.927710843373494,0.893333333333333,0.905882352941177
9,0.83125,0.425,0.421052631578947,0.428571428571429,0.4,0.45,0.41025641025641,0.439024390243902,0.851851851851852,0.810126582278481,0.821428571428571,0.842105263157895,0.836363636363636,0.825806451612903
mean,0.8612500000000001,0.4375,0.43451178663098167,0.434919161375111,0.43000000000000005,0.445,0.428731646177089,0.4366226404226186,0.8736096725393162,0.8506008949839557,0.8460995141492098,0.8758338735461066,0.8593014113588862,0.8627667581788833
std,0.03458584328241189,0.05034602488997737,0.04743528796589039,0.06534844585659476,0.10327955589886445,0.11167910378500635,0.07182040248989058,0.08222732947484793,0.04134134485150895,0.035606184551055506,0.030017865719815417,0.047222707620723156,0.030890188387455407,0.03823353920489565
min,0.81875,0.325,0.36,0.266666666666667,0.25,0.2,0.303030303030303,0.228571428571429,0.817073170731707,0.80952380952381,0.8,0.810126582278481,0.82051282051282,0.815286624203822
25%,0.8328125000000001,0.425,0.394607843137255,0.43012422360248476,0.3625,0.41250000000000003,0.3837837837837835,0.4311846689895472,0.8436042638241175,0.8221747388414052,0.827160493827161,0.8436042638241175,0.836647727272727,0.8302845528455285
50%,0.85625,0.4375,0.43969298245613997,0.440972222222222,0.42500000000000004,0.45,0.421344421344421,0.452991452991453,0.8563056727613689,0.8401960784313725,0.840484793736826,0.8595238095238095,0.856629143214509,0.8577743902439026
75%,0.8953125,0.475,0.4729102167182665,0.47556390977443597,0.4875,0.5,0.4812382739212005,0.48213272830402676,0.9084848484848485,0.88390179910045,0.8659307359307358,0.9130332864510078,0.8893548387096772,0.8980413895048043
max,0.90625,0.5,0.5,0.5,0.6,0.6,0.545454545454545,0.511627906976744,0.941176470588235,0.901234567901235,0.894736842105263,0.952941176470588,0.897435897435897,0.915254237288136
