train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.788888888888889,0.45,0.333333333333333,0.625,0.571428571428571,0.384615384615385,0.421052631578947,0.476190476190476,0.777777777777778,0.802469135802469,0.827956989247312,0.747126436781609,0.802083333333333,0.773809523809524
0.805555555555556,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.823529411764706,0.789473684210526,0.777777777777778,0.833333333333333,0.8,0.810810810810811
0.8,0.5,0.4,0.6,0.5,0.5,0.444444444444444,0.545454545454545,0.818181818181818,0.782608695652174,0.782608695652174,0.818181818181818,0.8,0.8
0.822222222222222,0.4,0.4,0.4,0.181818181818182,0.666666666666667,0.25,0.5,0.806451612903226,0.839080459770115,0.842696629213483,0.802197802197802,0.824175824175824,0.820224719101124
0.788888888888889,0.5,0.428571428571429,0.666666666666667,0.75,0.333333333333333,0.545454545454545,0.444444444444444,0.759615384615385,0.828947368421053,0.858695652173913,0.715909090909091,0.806122448979592,0.768292682926829
0.744444444444444,0.55,0.454545454545455,0.666666666666667,0.625,0.5,0.526315789473684,0.571428571428572,0.767441860465116,0.723404255319149,0.717391304347826,0.772727272727273,0.741573033707865,0.747252747252747
0.788888888888889,0.45,0.625,0.333333333333333,0.384615384615385,0.571428571428571,0.476190476190476,0.421052631578947,0.810126582278481,0.772277227722772,0.735632183908046,0.838709677419355,0.771084337349398,0.804123711340206
0.777777777777778,0.45,0.5,0.416666666666667,0.363636363636364,0.555555555555556,0.421052631578947,0.476190476190476,0.757894736842105,0.8,0.808988764044944,0.747252747252747,0.782608695652174,0.772727272727273
0.772222222222222,0.55,0.666666666666667,0.454545454545455,0.5,0.625,0.571428571428572,0.526315789473684,0.752688172043011,0.793103448275862,0.795454545454545,0.75,0.773480662983425,0.770949720670391
0.783333333333333,0.25,0.285714285714286,0.230769230769231,0.166666666666667,0.375,0.210526315789474,0.285714285714286,0.757894736842105,0.811764705882353,0.818181818181818,0.75,0.786885245901639,0.779661016949153
