train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.927777777777778,0.75,0.818181818181818,0.666666666666667,0.75,0.75,0.782608695652174,0.705882352941177,0.894736842105263,0.964705882352941,0.965909090909091,0.891304347826087,0.92896174863388,0.926553672316384
0.938888888888889,0.85,0.777777777777778,0.909090909090909,0.875,0.833333333333333,0.823529411764706,0.869565217391304,0.935483870967742,0.942528735632184,0.945652173913043,0.931818181818182,0.94054054054054,0.937142857142857
0.916666666666667,0.8,0.7,0.9,0.875,0.75,0.777777777777778,0.818181818181818,0.913978494623656,0.919540229885057,0.923913043478261,0.909090909090909,0.918918918918919,0.914285714285714
0.933333333333333,0.7,0.777777777777778,0.636363636363636,0.636363636363636,0.777777777777778,0.7,0.7,0.923076923076923,0.943820224719101,0.943820224719101,0.923076923076923,0.933333333333333,0.933333333333333
0.95,0.85,0.833333333333333,0.875,0.909090909090909,0.777777777777778,0.869565217391304,0.823529411764706,0.944444444444444,0.955555555555556,0.955056179775281,0.945054945054945,0.949720670391061,0.950276243093923
0.916666666666667,0.9,0.909090909090909,0.888888888888889,0.909090909090909,0.888888888888889,0.909090909090909,0.888888888888889,0.893617021276596,0.941860465116279,0.943820224719101,0.89010989010989,0.918032786885246,0.915254237288136
0.938888888888889,0.75,0.727272727272727,0.777777777777778,0.8,0.7,0.761904761904762,0.736842105263158,0.943820224719101,0.934065934065934,0.933333333333333,0.944444444444444,0.93854748603352,0.939226519337017
0.961111111111111,0.65,0.571428571428571,0.833333333333333,0.888888888888889,0.454545454545455,0.695652173913043,0.588235294117647,0.966666666666667,0.955555555555556,0.956043956043956,0.966292134831461,0.961325966850829,0.960893854748603
0.944444444444444,0.55,0.333333333333333,0.642857142857143,0.285714285714286,0.692307692307692,0.307692307692308,0.666666666666667,0.936842105263158,0.952941176470588,0.956989247311828,0.931034482758621,0.946808510638298,0.941860465116279
0.927777777777778,0.8,0.909090909090909,0.666666666666667,0.769230769230769,0.857142857142857,0.833333333333333,0.75,0.930232558139535,0.925531914893617,0.919540229885057,0.935483870967742,0.92485549132948,0.93048128342246
