train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.611111111111111,0.6,0.666666666666667,0.545454545454545,0.545454545454545,0.666666666666667,0.6,0.6,0.592233009708738,0.636363636363636,0.685393258426966,0.538461538461538,0.635416666666667,0.583333333333333
0.633333333333333,0.6,0.571428571428571,0.666666666666667,0.8,0.4,0.666666666666667,0.5,0.630434782608696,0.636363636363636,0.644444444444444,0.622222222222222,0.637362637362637,0.629213483146068
0.627777777777778,0.55,0.857142857142857,0.384615384615385,0.428571428571429,0.833333333333333,0.571428571428571,0.526315789473684,0.597938144329897,0.662650602409639,0.674418604651163,0.585106382978723,0.633879781420765,0.621468926553672
0.644444444444444,0.55,0.666666666666667,0.454545454545455,0.5,0.625,0.571428571428572,0.526315789473684,0.617647058823529,0.67948717948718,0.715909090909091,0.576086956521739,0.663157894736842,0.623529411764706
0.633333333333333,0.6,0.666666666666667,0.571428571428571,0.4,0.8,0.5,0.666666666666667,0.630434782608696,0.636363636363636,0.644444444444444,0.622222222222222,0.637362637362637,0.629213483146068
0.666666666666667,0.45,0.25,0.583333333333333,0.285714285714286,0.538461538461538,0.266666666666667,0.56,0.646017699115044,0.701492537313433,0.78494623655914,0.540229885057471,0.70873786407767,0.61038961038961
0.644444444444444,0.55,0.461538461538462,0.714285714285714,0.75,0.416666666666667,0.571428571428571,0.526315789473684,0.627272727272727,0.671428571428571,0.75,0.534090909090909,0.683168316831683,0.594936708860759
0.638888888888889,0.6,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.629213483146067,0.648351648351648,0.636363636363636,0.641304347826087,0.632768361581921,0.644808743169399
0.65,0.45,0.428571428571429,0.5,0.666666666666667,0.272727272727273,0.521739130434783,0.352941176470588,0.652173913043478,0.647727272727273,0.659340659340659,0.640449438202247,0.655737704918033,0.64406779661017
0.644444444444444,0.45,0.357142857142857,0.666666666666667,0.714285714285714,0.307692307692308,0.476190476190476,0.421052631578947,0.628318584070796,0.671641791044776,0.763440860215054,0.517241379310345,0.689320388349514,0.584415584415584
